prov_id,location_id,muni_name,party_acronym_original,party_acronym,political_party_slug,political_party_long_name,color,color_hex,seats_available,party_seats,rank,color_string,show
41,41055,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34113,Olea de Boedo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
41,41056,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34114,Olmos de Ojeda,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,cs_pp,FALSE
34,34114,Olmos de Ojeda,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,5,1,2,cs_pp,FALSE
41,41057,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34116,Osornillo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
41,41058,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41059,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41060,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41061,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41062,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41063,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41064,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34121,Palenzuela,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
41,41065,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34122,Páramo de Boedo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34122,Páramo de Boedo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
41,41066,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34123,Paredes de Nava,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,6,1,pp_psoe,FALSE
34,34123,Paredes de Nava,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,3,2,pp_psoe,FALSE
41,41067,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34124,Payo de Ojeda,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,2,1,pp_psoe,FALSE
34,34124,Payo de Ojeda,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,1,2,pp_psoe,FALSE
41,41068,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41069,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41070,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41071,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34126,Pedrosa de la Vega,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe_vox,FALSE
34,34126,Pedrosa de la Vega,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe_vox,FALSE
34,34126,Pedrosa de la Vega,VOX,VOX,vox,VOX,vox,#36C725,7,1,3,pp_psoe_vox,FALSE
41,41072,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34127,Perales,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
41,41073,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34129,Pino del Río,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
41,41074,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34130,Piña de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
41,41075,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34131,Población de Arroyo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
41,41076,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34132,Población de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34132,Población de Campos,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
41,41077,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34133,Población de Cerrato,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34133,Población de Cerrato,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
41,41078,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34134,Polentinos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
41,41079,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34135,Pomar de Valdivia,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
34,34135,Pomar de Valdivia,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
41,41080,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41081,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41082,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41083,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34137,Pozo de Urama,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,2,1,pp_psoe,FALSE
34,34137,Pozo de Urama,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,1,2,pp_psoe,FALSE
41,41084,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34139,Prádanos de Ojeda,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,cs_pp,FALSE
34,34139,Prádanos de Ojeda,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,5,1,2,cs_pp,FALSE
41,41085,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34140,"Puebla de Valdavia, La",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,3,1,pp_psoe,FALSE
34,34140,"Puebla de Valdavia, La",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,2,2,pp_psoe,FALSE
41,41086,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34141,Quintana del Puente,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
34,34141,Quintana del Puente,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
41,41087,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34143,Quintanilla de Onsoña,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34143,Quintanilla de Onsoña,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
41,41088,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41089,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41090,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41091,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34147,Renedo de la Vega,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
41,41092,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34149,Requena de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
41,41093,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34151,Respenda de la Peña,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,pp_psoe,FALSE
34,34151,Respenda de la Peña,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,pp_psoe,FALSE
41,41094,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34152,Revenga de Campos,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,3,1,pp_psoe,FALSE
34,34152,Revenga de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,2,2,pp_psoe,FALSE
41,41095,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34154,Revilla de Collazos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
41,41096,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34155,Ribas de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34155,Ribas de Campos,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
41,41097,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41098,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41099,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41100,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34157,Saldaña,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,6,1,pp_psoe,FALSE
34,34157,Saldaña,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,5,2,pp_psoe,FALSE
41,41101,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41102,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41901,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41902,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
41,41903,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34159,San Cebrián de Campos,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,5,1,pp_psoe,FALSE
34,34159,San Cebrián de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,pp_psoe,FALSE
41,41904,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34160,San Cebrián de Mudá,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,pp_psoe,FALSE
34,34160,San Cebrián de Mudá,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,pp_psoe,FALSE
42,42001,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34161,San Cristóbal de Boedo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42003,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34163,San Mamés de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
34,34163,San Mamés de Campos,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
42,42004,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34165,San Román de la Cuba,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42006,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34167,Santa Cecilia del Alcor,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,3,1,pp_psoe,FALSE
34,34167,Santa Cecilia del Alcor,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,2,2,pp_psoe,FALSE
42,42007,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34168,Santa Cruz de Boedo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
34,34168,Santa Cruz de Boedo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
42,42008,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34169,Santervás de la Vega,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,cs_pp_psoe,FALSE
34,34169,Santervás de la Vega,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,1,2,cs_pp_psoe,FALSE
34,34169,Santervás de la Vega,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,1,3,cs_pp_psoe,FALSE
42,42009,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34170,Santibáñez de Ecla,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42010,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34171,Santibáñez de la Peña,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,5,1,cs_iu_pp_psoe,FALSE
34,34171,Santibáñez de la Peña,I.U.,IU,iu,IZQUIERDA UNIDA,iu,#00973D,9,2,2,cs_iu_pp_psoe,FALSE
34,34171,Santibáñez de la Peña,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,1,3,cs_iu_pp_psoe,FALSE
34,34171,Santibáñez de la Peña,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,9,1,4,cs_iu_pp_psoe,FALSE
42,42011,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34174,Santoyo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34174,Santoyo,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
42,42012,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34175,"Serna, La",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42013,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34176,Sotobañado y Priorato,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
42,42014,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34177,Soto de Cerrato,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,cs_pp,FALSE
34,34177,Soto de Cerrato,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,5,1,2,cs_pp,FALSE
42,42015,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34178,Tabanera de Cerrato,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
42,42016,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34179,Tabanera de Valdavia,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42017,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34180,Támara de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
34,34180,Támara de Campos,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
42,42018,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34181,Tariego de Cerrato,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
34,34181,Tariego de Cerrato,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
42,42019,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34182,Torquemada,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_psoe,FALSE
34,34182,Torquemada,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
42,42020,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34184,Torremormojón,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42021,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34185,Triollo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
34,34185,Triollo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
42,42022,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34186,Valbuena de Pisuerga,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,cs_pp,FALSE
34,34186,Valbuena de Pisuerga,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,3,1,2,cs_pp,FALSE
42,42023,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34189,Valdeolmillos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42024,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34190,Valderrábano,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42025,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34192,Valde-Ucieza,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
34,34192,Valde-Ucieza,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
42,42026,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34196,Valle de Cerrato,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
34,34196,Valle de Cerrato,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
42,42027,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34199,Velilla del Río Carrión,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,4,1,cs_pp_psoe,FALSE
34,34199,Velilla del Río Carrión,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,4,2,cs_pp_psoe,FALSE
34,34199,Velilla del Río Carrión,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,9,1,3,cs_pp_psoe,FALSE
42,42028,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34201,Vertavillo,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,5,3,1,cs_pp_psoe,FALSE
34,34201,Vertavillo,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,cs_pp_psoe,FALSE
34,34201,Vertavillo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,3,cs_pp_psoe,FALSE
42,42029,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34202,Villabasta de Valdavia,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
34,34202,Villabasta de Valdavia,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
42,42030,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34204,Villacidaler,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42031,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34205,Villaconancio,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,cs_pp,FALSE
34,34205,Villaconancio,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,3,1,2,cs_pp,FALSE
42,42032,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34206,Villada,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
34,34206,Villada,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
42,42033,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34208,Villaeles de Valdavia,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,3,2,1,cs_pp,FALSE
34,34208,Villaeles de Valdavia,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,1,2,cs_pp,FALSE
42,42034,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34210,Villahán,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34210,Villahán,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
42,42035,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34211,Villaherreros,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34211,Villaherreros,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
42,42036,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34213,Villalaco,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,cs_pp,FALSE
34,34213,Villalaco,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,3,1,2,cs_pp,FALSE
42,42037,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
42,42038,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
42,42039,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
42,42041,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
42,42042,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34215,Villalcázar de Sirga,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,cs_psoe,FALSE
34,34215,Villalcázar de Sirga,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,5,1,2,cs_psoe,FALSE
42,42043,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34216,Villalcón,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42044,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34217,Villalobón,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,6,1,pp_psoe,FALSE
34,34217,Villalobón,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,3,2,pp_psoe,FALSE
42,42045,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34218,Villaluenga de la Vega,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,4,1,cs_pp,FALSE
34,34218,Villaluenga de la Vega,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,cs_pp,FALSE
42,42046,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34220,Villamartín de Campos,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,5,4,1,cs_pp,FALSE
34,34220,Villamartín de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,cs_pp,FALSE
42,42048,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34221,Villamediana,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34221,Villamediana,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
42,42049,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34222,Villameriel,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34222,Villameriel,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
42,42050,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34223,Villamoronta,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
34,34223,Villamoronta,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
42,42051,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34224,Villamuera de la Cueza,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
34,34224,Villamuera de la Cueza,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
42,42052,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34225,Villamuriel de Cerrato,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,7,1,iu_pp_psoe,FALSE
34,34225,Villamuriel de Cerrato,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,13,5,2,iu_pp_psoe,FALSE
34,34225,Villamuriel de Cerrato,IU,IU,iu,IZQUIERDA UNIDA,iu,#00973D,13,1,3,iu_pp_psoe,FALSE
42,42053,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34227,Villanueva del Rebollar,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42054,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34228,Villanuño de Valdavia,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,2,1,pp_psoe,FALSE
34,34228,Villanuño de Valdavia,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,1,2,pp_psoe,FALSE
42,42055,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34229,Villaprovedo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
42,42056,NA,NA,NA,NA,NA,NA,,NA,NA,99,NA,TRUE
34,34230,Villarmentero de Campos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,cs_pp,FALSE
